date,padd1a diesel retail spread (nominal),padd1a-no. 2 diesel low sulfur retail price (nominal),usgc-no. 2 diesel low sulfur spot price (nominal),padd1a-distillate-weekly ending stock,houston-linden-buckeye tariff rate (nominal),price deflator
2023-09-01,1.9605545454545457,4.2846,3.2654000000000005,3357.0,0.0723785714285714,1.0197226308326375
2023-10-01,1.9605545454545457,4.2846,3.2654000000000005,3357.0,0.0723785714285714,1.019331690056852
2023-11-01,1.9605545454545457,4.2846,2.661666666666666,3357.0,0.0723785714285714,1.017277594455267
2023-12-01,1.9605545454545457,4.2846,2.38545,3978.6,0.0723785714285714,1.016267111941584
2024-01-01,1.9605545454545457,4.3058,2.38545,3978.6,0.0723785714285714,1.0218032308935978
2024-02-01,1.9605545454545457,4.3058,2.7078421052631576,3978.6,0.0723785714285714,1.0281278575120265
2024-03-01,1.9605545454545457,4.3058,2.59765,4526.8,0.0723785714285714,1.0347738507003803
2024-04-01,1.7214380952380957,4.3112,2.560523809523809,4526.8,0.0723785714285714,1.0388025285254243
2024-05-01,1.7214380952380957,4.3112,2.3716818181818176,4526.8,0.0723785714285714,1.0405286314422402
2024-06-01,1.7214380952380957,4.3112,2.3716818181818176,4526.8,0.0723785714285714,1.0408798155289627
2024-07-01,1.6553136363636374,4.099200000000001,2.414590909090909,4526.8,0.0723785714285714,1.0420890814879604
2024-08-01,1.6553136363636374,4.099200000000001,2.2435555555555555,4526.8,0.0723785714285714,1.0420890814879604
